,Positive,Negative,Proportion
"('VT30', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",7922,52756,0.13055802762121363
"('VT25', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",7919,60623,0.11553500043768784
"('VT33', '20180222-57NYooVH-VT__R6F20_RN1RP1')",7913,50382,0.13574062955656574
"('VT32', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",7897,53650,0.1283084472029506
"('VT30', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",7891,52669,0.1303005284015852
"('VT25', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",7875,60779,0.11470562530952312
"('VT20', '20180222-57WIooVH-VT__R6F16_RN1RP3')",7874,61600,0.11333736361804415
"('VT30', '20180222-57WIooVL-VT__R6F17_RN1RP1')",7868,50230,0.135426348583428
"('VT30', '20180222-57WIooVH-VT__R6F16_RN1RP3')",7866,51136,0.13331751466051997
"('VT19', '20180222-57OOooVH-VT__R8F11_RN1RP3')",7806,59420,0.11611578853419807
"('VT20', '20180222-70OOooVH-VT__R7F4_RN1RP3')",7796,60238,0.11458976394155863
"('VT31', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",7765,53529,0.12668450419290633
"('VT32', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",7755,53867,0.12584791146019278
"('VT19', '20180222-57WIooVH-VT__R6F15_RN1RP2')",7736,60285,0.11372958351097455
"('VT28', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",7698,52050,0.12884113275758186
"('VT25', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",7690,60570,0.11265748608262525
"('VT33', '20180222-57WIooVH-VT__R6F15_RN1RP2')",7674,49137,0.13507947404551934
"('VT28', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",7670,53431,0.12552986039508354
"('VT25', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",7653,60900,0.11163625224279025
"('VT31', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",7597,53696,0.12394563816422756
"('VT32', '20180222-57OOooVH-VT__R8F11_RN1RP3')",7592,50086,0.13162731023960608
"('VT31', '20180222-57WIooVL-VT__R6F18_RN1RP2')",7559,51583,0.12781103107774508
"('VT20', '20180222-57NYooVH-VT__R6F20_RN1RP1')",7528,62219,0.10793295768993648
"('VT30', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",7519,54260,0.12170802376211981
"('VT27', '20180222-57WIooVH-VT__R6F16_RN1RP3')",7504,60273,0.11071602461011848
"('VT30', '20180222-57NYooVH-VT__R7F1_RN1RP2')",7477,53265,0.12309439926245432
"('VT20', '20180222-57WIooVL-VT__R6F17_RN1RP1')",7464,61782,0.10778961961701759
"('VT25', '20180222-57WIooVL-VT__R6F18_RN1RP2')",7441,60108,0.11015707116315564
"('VT28', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",7437,52864,0.123331288038341
"('VT22', '20180222-57WIooVL-VT__R6F17_RN1RP1')",7429,60402,0.10952219486665389
"('VT32', '20180222-57WIooVH-VT__R6F14_RN1RP1')",7422,53044,0.12274666754870506
"('VT22', '20180222-57NYooVH-VT__R6F20_RN1RP1')",7422,61061,0.10837726151015581
"('VT28', '20180222-57WIooVH-VT__R6F16_RN1RP3')",7400,51201,0.1262777085715261
"('VT28', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",7386,52817,0.12268491603408468
"('VT34', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",7370,55677,0.11689691817215728
"('VT28', '20180222-57WIooVL-VT__R6F17_RN1RP1')",7361,50282,0.12769980743542148
"('VT31', '20180222-57OOooVH-VT__R8F11_RN1RP3')",7347,49922,0.12828930136723182
"('VT34', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",7308,56018,0.11540283611786628
"('VT28', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",7277,53147,0.12043227856480869
"('VT36', '20180222-57WIooVL-VT__R6F19_RN1RP3')",7257,46434,0.13516231770687825
"('VT30', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",7181,53625,0.1180968983324014
"('VT44', '20180222-57NYooVH-VT__R6F20_RN1RP1')",7097,59685,0.10627115090892755
"('VT34', '20180222-57NYooVH-VT__R7F2_RN1RP3')",7071,55901,0.11228800101632472
"('VT34', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",7069,57258,0.1098916473642483
"('VT28', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",7027,54418,0.11436243795264057
"('VT31', '20180222-57WIooVH-VT__R6F14_RN1RP1')",6951,53251,0.11546128035613434
"('VT25', '20180222-57WIooVH-VT__R6F16_RN1RP3')",6945,60848,0.10244420515392445
"('VT30', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",6904,53736,0.11385224274406333
"('VT28', '20180222-57NYooVH-VT__R7F1_RN1RP2')",6894,53541,0.11407297096053612
"('VT22', '20180222-57OOooVH-VT__R8F11_RN1RP3')",6881,60396,0.10227863905941109
"('VT27', '20180222-57NYooVH-VT__R6F20_RN1RP1')",6879,61256,0.1009613267777207
"('VT20', '20180222-57OOooVH-VT__R8F11_RN1RP3')",6869,61909,0.09987205210968624
"('VT34', '20180222-57OOooVH-VT__R7F3_RN1RP1')",6856,51899,0.11668794145179134
"('VT27', '20180222-57WIooVL-VT__R6F17_RN1RP1')",6817,60649,0.10104348857202146
"('VT30', '20180222-57WIooVL-VT__R6F18_RN1RP2')",6756,51569,0.11583369052721817
"('VT30', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",6745,53897,0.1112265426602025
"('VT23', '20180222-57WIooVL-VT__R6F19_RN1RP3')",6717,59546,0.10136878801140908
"('VT44', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",6689,61788,0.0976824335178235
"('VT44', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",6664,62034,0.09700427960057062
"('VT44', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",6626,60944,0.0980612697942874
"('VT32', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",6623,55763,0.10616163882922451
"('VT44', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",6621,60630,0.09845206762724718
"('VT20', '20180222-57WIooVH-VT__R6F15_RN1RP2')",6618,62709,0.09546064303950842
"('VT40', '20180222-57NYooVH-VT__R6F20_RN1RP1')",6608,58219,0.10193283662671418
"('VT46', '20180222-57NYooVH-VT__R6F20_RN1RP1')",6607,58561,0.10138411490301989
"('VT33', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",6602,52173,0.11232666950233942
"('VT33', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",6597,53567,0.10965028920949405
"('VT28', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",6580,53942,0.1087207957436965
"('VT44', '20180222-57WIooVH-VT__R6F15_RN1RP2')",6578,59280,0.09988156336360048
"('VT30', '20180222-57OOooVH-VT__R8F11_RN1RP3')",6541,49766,0.11616672882590086
"('VT44', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",6520,61249,0.09620918118903923
"('VT36', '20180222-57WIooVH-VT__R6F15_RN1RP2')",6520,48808,0.11784268363215732
"('VT22', '20180222-57WIooVH-VT__R6F15_RN1RP2')",6515,61453,0.09585393126177025
"('VT44', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",6509,61124,0.09624000118285453
"('VT32', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",6508,56089,0.10396664376887071
"('VT21', '20180222-57WIooVL-VT__R6F19_RN1RP3')",6485,60999,0.09609685258727994
"('VT44', '20180222-57NYooVH-VT__R7F1_RN1RP2')",6470,61068,0.09579792117030413
"('VT28', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",6461,53818,0.1071849234393404
"('VT44', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",6450,61216,0.09532113616882924
"('VT24', '20180222-57WIooVL-VT__R6F19_RN1RP3')",6450,59973,0.09710491847703356
"('VT33', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",6426,52649,0.10877697841726619
"('VT28', '20180222-57WIooVL-VT__R6F18_RN1RP2')",6425,51385,0.11113994118664591
"('VT27', '20180222-57OOooVH-VT__R8F11_RN1RP3')",6397,60388,0.09578498165755783
"('VT36', '20180222-57NYooVH-VT__R6F20_RN1RP1')",6393,50730,0.11191639094585368
"('VT33', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",6393,52855,0.10790237645152578
"('VT30', '20180222-57WIooVH-VT__R6F14_RN1RP1')",6385,53102,0.10733437557785734
"('VT35', '20180222-70OOooVH-VT__R7F4_RN1RP3')",6385,53713,0.1062431362108556
"('VT25', '20180222-57NYooVH-VT__R6F20_RN1RP1')",6374,61671,0.09367330443089132
"('VT33', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",6364,53029,0.10715067432188978
"('VT44', '20180222-57WIooVL-VT__R6F19_RN1RP3')",6360,58540,0.09799691833590139
"('VT49', '20180222-57NYooVH-VT__R6F20_RN1RP1')",6358,57695,0.09926154902970977
"('VT33', '20180222-57WIooVH-VT__R6F16_RN1RP3')",6356,50997,0.11082245043851237
"('VT25', '20180222-57WIooVL-VT__R6F17_RN1RP1')",6345,61145,0.09401392798933175
"('VT45', '20180222-57NYooVH-VT__R6F20_RN1RP1')",6340,58180,0.09826410415375078
"('VT33', '20180222-57WIooVL-VT__R6F17_RN1RP1')",6320,50162,0.111894054743104
"('VT26', '20180222-57WIooVL-VT__R6F19_RN1RP3')",6300,59615,0.09557763786694987
"('VT46', '20180222-57WIooVL-VT__R6F19_RN1RP3')",6298,56546,0.10021640888549424
"('VT31', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",6296,55943,0.10115843763556612
"('VT44', '20180222-57WIooVH-VT__R6F16_RN1RP3')",6287,60000,0.09484514308989696
"('VT44', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",6261,61381,0.09256083498418143
"('VT19', '20180222-57WIooVL-VT__R6F19_RN1RP3')",6248,61269,0.09253965667905861
"('VT46', '20180222-57WIooVH-VT__R6F15_RN1RP2')",6239,57728,0.09753466631231729
"('VT46', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",6210,60677,0.09284315337808542
"('VT44', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",6204,61447,0.09170596147876602
"('VT40', '20180222-57WIooVH-VT__R6F15_RN1RP2')",6186,57508,0.0971206079065532
"('VT28', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",6186,54146,0.1025326526553073
"('VT43', '20180222-57NYooVH-VT__R6F20_RN1RP1')",6147,58550,0.09501213348377822
"('VT40', '20180222-57WIooVL-VT__R6F19_RN1RP3')",6145,56293,0.09841763028924694
"('VT25', '20180222-57OOooVH-VT__R8F11_RN1RP3')",6112,60703,0.09147646486567387
"('VT46', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",6111,59475,0.09317537279297411
"('VT46', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",6108,61089,0.09089691504085004
"('VT45', '20180222-57WIooVL-VT__R6F19_RN1RP3')",6101,55917,0.09837466541971686
"('VT40', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",6073,60585,0.09110684388970566
"('VT31', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",6046,56362,0.09687860530701192
"('VT44', '20180222-57WIooVL-VT__R6F17_RN1RP1')",6045,59614,0.09206658645425608
"('VT33', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",6045,54467,0.09989754098360656
"('VT32', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",6043,57582,0.09497838899803536
"('VT46', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",6028,59915,0.09141228030268565
"('VT27', '20180222-57WIooVH-VT__R6F15_RN1RP2')",6024,61620,0.08905446159304595
"('VT46', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",5995,60161,0.09061914263256546
"('VT49', '20180222-57WIooVL-VT__R6F19_RN1RP3')",5984,55479,0.09735938694824528
"('VT44', '20180222-57WIooVH-VT__R6F14_RN1RP1')",5979,60725,0.0896348045094747
"('VT28', '20180222-57OOooVH-VT__R8F11_RN1RP3')",5978,49822,0.1071326164874552
"('VT46', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",5967,60006,0.09044609158292029
"('VT49', '20180222-57WIooVH-VT__R6F15_RN1RP2')",5964,56743,0.09510899899532747
"('VT45', '20180222-57WIooVH-VT__R6F15_RN1RP2')",5948,57323,0.0940083134453383
"('VT46', '20180222-57NYooVH-VT__R7F1_RN1RP2')",5921,60102,0.08968086878814958
"('VT40', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",5912,59771,0.09000806905896502
"('VT48', '20180222-57NYooVH-VT__R6F20_RN1RP1')",5908,56896,0.09407044137316095
"('VT45', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",5906,60353,0.08913506089738753
"('VT45', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",5881,59543,0.08989056003912937
"('VT28', '20180222-57WIooVH-VT__R6F14_RN1RP1')",5856,53232,0.09910641754670999
"('VT40', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",5852,59543,0.08948696383515559
"('VT33', '20180222-57NYooVH-VT__R7F1_RN1RP2')",5851,53571,0.09846521490357107
"('VT44', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",5844,62664,0.08530390611315466
"('VT33', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",5831,53649,0.0980329522528581
"('VT45', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",5820,60665,0.08753854252838986
"('VT40', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",5816,61076,0.0869461221072774
"('VT44', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",5811,63687,0.08361391694725027
"('VT46', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",5801,60232,0.08785001438674601
"('VT40', '20180222-57NYooVH-VT__R7F1_RN1RP2')",5801,59921,0.0882657253278963
"('VT46', '20180222-57WIooVH-VT__R6F16_RN1RP3')",5792,58675,0.0898444165231824
"('VT43', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",5790,60695,0.08708731292772806
"('VT45', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",5788,59429,0.08874986583252834
"('VT45', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",5786,59167,0.08907979616030053
"('VT44', '20180222-57WIooVL-VT__R6F18_RN1RP2')",5770,60082,0.08762072526271032
"('VT31', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",5763,57726,0.09077162973113452
"('VT32', '20180222-57NYooVH-VT__R7F2_RN1RP3')",5762,56560,0.09245531273065691
"('VT40', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",5760,60074,0.08749278488319105
"('VT43', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",5758,59819,0.08780517559510194
"('VT49', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",5754,60086,0.08739368165249088
"('VT40', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",5753,59889,0.08764205843819506
"('VT45', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",5749,59519,0.0880829809401238
"('VT40', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",5745,60105,0.08724373576309795
"('VT44', '20180222-57NYooVH-VT__R7F2_RN1RP3')",5743,62362,0.08432567359224727
"('VT49', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",5716,58817,0.0885748376799467
"('VT49', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",5698,59143,0.08787649789485048
"('VT43', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",5697,59542,0.08732506629470102
"('VT43', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",5692,61021,0.08532070211203213
"('VT43', '20180222-57NYooVH-VT__R7F1_RN1RP2')",5679,59926,0.08656352412163706
"('VT40', '20180222-57WIooVH-VT__R6F16_RN1RP3')",5678,58561,0.08838867354722209
"('VT45', '20180222-57NYooVH-VT__R7F1_RN1RP2')",5675,59766,0.08671933497348756
"('VT44', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",5650,62629,0.08274872215468886
"('VT43', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",5648,60100,0.08590375372634909
"('VT31', '20180222-57NYooVH-VT__R7F2_RN1RP3')",5639,56532,0.09070145244567403
"('VT30', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",5628,55882,0.09149731750934807
"('VT43', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",5627,59896,0.085878241228271
"('VT43', '20180222-57WIooVH-VT__R6F15_RN1RP2')",5627,57897,0.08858069391096278
"('VT46', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",5613,60470,0.08493863777370882
"('VT46', '20180222-57WIooVL-VT__R6F17_RN1RP1')",5612,58201,0.08794446272703055
"('VT48', '20180222-57WIooVL-VT__R6F19_RN1RP3')",5598,54407,0.09329222564786267
"('VT43', '20180222-57WIooVL-VT__R6F19_RN1RP3')",5582,56711,0.08960878429358034
"('VT43', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",5578,60111,0.08491528261961667
"('VT30', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",5577,56033,0.09052101931504626
"('VT45', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",5571,59878,0.08511971153111583
"('VT49', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",5566,59471,0.08558205329274106
"('VT49', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",5560,60613,0.08402218427455306
"('VT25', '20180222-57WIooVH-VT__R6F15_RN1RP2')",5557,62057,0.08218712101044162
"('VT49', '20180222-57NYooVH-VT__R7F1_RN1RP2')",5554,59474,0.08540936212093252
"('VT32', '20180222-57OOooVH-VT__R7F3_RN1RP1')",5551,52300,0.0959533975212183
"('VT36', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",5551,51889,0.09663997214484679
"('VT46', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",5545,60545,0.08390074141322439
"('VT49', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",5541,59283,0.0854776008885598
"('VT45', '20180222-57WIooVH-VT__R6F16_RN1RP3')",5531,58291,0.0866629062078907
"('VT40', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",5520,60335,0.08382051476729177
"('VT43', '20180222-57WIooVH-VT__R6F16_RN1RP3')",5511,58577,0.08599113718636875
"('VT33', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",5488,53826,0.09252453046498298
"('VT43', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",5459,60206,0.08313408969770807
"('VT48', '20180222-57WIooVH-VT__R6F15_RN1RP2')",5445,55971,0.08865767878077374
"('VT33', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",5429,53938,0.09144811090336383
"('VT29', '20180222-70OOooVH-VT__R7F4_RN1RP3')",5409,53615,0.09164068853347791
"('VT33', '20180222-57WIooVL-VT__R6F18_RN1RP2')",5400,51362,0.09513406856699905
"('VT49', '20180222-57WIooVH-VT__R6F16_RN1RP3')",5397,57857,0.08532266734119581
"('VT40', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",5397,60489,0.08191421546307258
"('VT49', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",5391,59606,0.08294228964413743
"('VT47', '20180222-57NYooVH-VT__R6F20_RN1RP1')",5387,56324,0.08729399944904474
"('VT31', '20180222-57OOooVH-VT__R7F3_RN1RP1')",5384,52094,0.09367062180312467
"('VT43', '20180222-57WIooVL-VT__R6F17_RN1RP1')",5375,57970,0.08485279027547557
"('VT45', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",5366,60042,0.08203889432485323
"('VT43', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",5360,60338,0.08158543639075772
"('VT45', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",5356,60082,0.08184846725144411
"('VT46', '20180222-57WIooVH-VT__R6F14_RN1RP1')",5322,59592,0.08198539606248267
"('VT48', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",5302,59443,0.08189049347439957
"('VT36', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",5295,53864,0.08950455551987017
"('VT48', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",5290,58318,0.08316563954219595
"('VT45', '20180222-57WIooVL-VT__R6F17_RN1RP1')",5273,57784,0.08362275401620756
"('VT48', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",5272,58513,0.08265266128400094
"('VT47', '20180222-57WIooVL-VT__R6F19_RN1RP3')",5270,53401,0.08982291080772443
"('VT20', '20180222-57WIooVL-VT__R6F19_RN1RP3')",5261,63766,0.07621655294305127
"('VT40', '20180222-57WIooVL-VT__R6F17_RN1RP1')",5258,58247,0.08279663018659948
"('VT44', '20180222-57OOooVH-VT__R8F11_RN1RP3')",5243,59145,0.08142821643784556
"('VT28', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",5239,56020,0.08552212736087758
"('VT48', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",5215,58214,0.08221791294202967
"('VT36', '20180222-57WIooVH-VT__R6F16_RN1RP3')",5207,50902,0.09280151134399116
"('VT36', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",5203,52597,0.09001730103806228
"('VT36', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",5184,53055,0.0890125173852573
"('VT47', '20180222-57WIooVH-VT__R6F15_RN1RP2')",5182,54968,0.08615128844555278
"('VT49', '20180222-57WIooVL-VT__R6F17_RN1RP1')",5175,57367,0.08274439576604521
"('VT36', '20180222-57WIooVL-VT__R6F17_RN1RP1')",5170,49863,0.09394363381970817
"('VT36', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",5168,52945,0.08893018773768348
"('VT40', '20180222-57WIooVL-VT__R6F18_RN1RP2')",5166,58533,0.0811001742570527
"('VT46', '20180222-57WIooVL-VT__R6F18_RN1RP2')",5162,58884,0.08059831995753053
"('VT48', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",5156,58475,0.08102968678788641
"('VT43', '20180222-57NYooVH-VT__R7F2_RN1RP3')",5147,61120,0.07767063545958018
"('VT49', '20180222-57WIsaVH-VT__R6F1_RN1RP1')",5141,59851,0.07910204332840964
"('VT33', '20180222-57OOooVH-VT__R8F11_RN1RP3')",5131,49332,0.09421074858160586
"('VT33', '20180222-57WIooVH-VT__R6F14_RN1RP1')",5131,52908,0.0884060717793208
"('VT28', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",5121,56252,0.08344060091571212
"('VT43', '20180222-57WIooVH-VT__R6F14_RN1RP1')",5087,59436,0.07884010352897416
"('VT49', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",5077,60004,0.07801047924893593
"('VT43', '20180222-57WIooVL-VT__R6F18_RN1RP2')",5064,58520,0.07964267740312028
"('VT48', '20180222-57NYooVH-VT__R7F1_RN1RP2')",5055,58814,0.07914637774194054
"('VT43', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",5047,61339,0.07602506552586388
"('VT43', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",5039,62672,0.07441922287368374
"('VT43', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",5038,61572,0.07563428914577391
"('VT30', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",5029,57819,0.08001845723014257
"('VT48', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",5025,60034,0.07723758434651624
"('VT46', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",5024,61887,0.07508481415611783
"('VT22', '20180222-57WIooVL-VT__R6F19_RN1RP3')",5021,62556,0.07430042766029862
"('VT40', '20180222-57WIooVH-VT__R6F14_RN1RP1')",5019,59712,0.0775362654678593
"('VT50', '20180222-57NYooVH-VT__R6F20_RN1RP1')",4992,55292,0.08280804193484174
"('VT48', '20180222-57WIooVH-VT__R6F16_RN1RP3')",4978,57056,0.08024631653609311
"('VT36', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",4958,54519,0.08335995426803638
"('VT40', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",4957,61699,0.07436689870379261
"('VT46', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",4950,61829,0.0741250992078348
"('VT46', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",4933,63106,0.07250253531063067
"('VT45', '20180222-57WIooVL-VT__R6F18_RN1RP2')",4919,58412,0.07767128262620202
"('VT45', '20180222-57WIooVH-VT__R6F14_RN1RP1')",4915,59391,0.07643143719093086
"('VT30', '20180222-57NYooVH-VT__R7F2_RN1RP3')",4889,56609,0.07949852027708218
"('VT39', '20180222-57NYooVH-VT__R6F20_RN1RP1')",4883,55712,0.08058420661770774
"('VT40', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",4881,62951,0.07195718834768251
"('VT47', '20180222-57OOsaVH-VT__R6F12_RN1RP2')",4865,58939,0.0762491379850793
"('VT45', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",4854,61392,0.07327234851915587
"('VT48', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",4848,59009,0.07591963292982758
"('VT46', '20180222-57NYooVH-VT__R7F2_RN1RP3')",4844,61817,0.07266617662501312
"('VT49', '20180222-57WIooVH-VT__R6F14_RN1RP1')",4842,58904,0.07595770715025256
"('VT49', '20180222-57WIooVL-VT__R6F18_RN1RP2')",4835,57948,0.07701129286590319
"('VT50', '20180222-57WIooVL-VT__R6F19_RN1RP3')",4825,52180,0.08464169809665818
"('VT47', '20180222-57NYsaVH-VT__R6F10_RN1RP3')",4803,58068,0.07639452211671519
"('VT48', '20180222-57WIooVL-VT__R6F17_RN1RP1')",4802,56406,0.07845379688929552
"('VT47', '20180222-57WIsaVL-VT__R6F6_RN1RP3')",4802,57825,0.07667619397384515
"('VT39', '20180222-57WIooVL-VT__R6F19_RN1RP3')",4800,52432,0.08386916410399776
"('VT47', '20180222-57WIsaVH-VT__R6F2_RN1RP2')",4795,57418,0.0770739234565123
"('VT36', '20180222-57NYooVH-VT__R7F1_RN1RP2')",4745,53591,0.0813391387822271
"('VT40', '20180222-57NYooVH-VT__R7F2_RN1RP3')",4738,61683,0.0713328615949775
"('VT40', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",4714,61829,0.07084141081706566
"('VT30', '20180222-57OOooVH-VT__R7F3_RN1RP1')",4713,51792,0.08340854791611362
"('VT27', '20180222-57WIooVL-VT__R6F19_RN1RP3')",4697,62529,0.06986880076161009
"('VT47', '20180222-57WIooVH-VT__R6F16_RN1RP3')",4687,56164,0.07702420666874825
"('VT47', '20180222-57NYsaVH-VT__R6F9_RN1RP2')",4684,58001,0.07472282045146367
"('VT47', '20180222-57OOsaVH-VT__R6F13_RN1RP3')",4681,59413,0.07303335725652947
"('VT28', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",4680,57809,0.07489318119989118
"('VT39', '20180222-57WIooVH-VT__R6F15_RN1RP2')",4671,54290,0.07922185851664659
"('VT45', '20180222-57OOsaVH-VT__R6F11_RN1RP1')",4659,62758,0.06910719848109527
"('VT46', '20180222-57OOooVH-VT__R8F11_RN1RP3')",4640,57667,0.0744699632465052
"('VT45', '20180222-57WIsaVL-VT__R6F5_RN1RP2')",4629,61532,0.06996568975680537
"('VT43', '20180222-57OOooVH-VT__R8F11_RN1RP3')",4626,57060,0.07499270498978698
"('VT47', '20180222-57NYooVH-VT__R7F1_RN1RP2')",4625,58301,0.0734990306073801
"('VT48', '20180222-57WIsaVH-VT__R6F3_RN1RP3')",4610,59372,0.07205151448844987
"('VT49', '20180222-57NYsaVH-VT__R6F8_RN1RP1')",4609,61308,0.06992126462065931
"('VT45', '20180222-57NYooVH-VT__R7F2_RN1RP3')",4608,61496,0.06970833837589253
"('VT36', '20180222-57WIsaVL-VT__R6F4_RN1RP1')",4604,53678,0.0789952300881919
